City,Latitude,Longitude,Date,Year,Month,Month_Name,Climate_Type,Elevation_m,Rainfall_mm,Temperature_C,Humidity_pct,SPI_1M,SPI_3M,SPI_6M,SPI_12M,SPI_1M_Class,SPI_3M_Class,SPI_6M_Class,SPI_12M_Class,Year_Month,Drought_Intensity,Wetness_Intensity,Date_String
Munich,48.1351,11.582,2020-07-01,2020,7,July,Continental,519,51.98,27.9,44,-0.4107156166956935,-0.16301116510238475,0.005209917118984414,-0.43524601572061694,Near Normal,Near Normal,Near Normal,Near Normal,2020-07,0.4107156166956935,0.0,2020-07-01
Munich,48.1351,11.582,2020-08-01,2020,8,August,Continental,519,69.04,10.4,89,-0.1245631853129397,-0.23945792195976467,0.2465925499616347,-0.30004203284065617,Near Normal,Near Normal,Near Normal,Near Normal,2020-08,0.1245631853129397,0.0,2020-08-01
Munich,48.1351,11.582,2020-09-01,2020,9,September,Continental,519,183.5,13.4,51,1.0889234939640848,0.17317126773489713,0.3719462476102864,0.47592000545386215,Moderately Wet,Near Normal,Near Normal,Near Normal,2020-09,0.0,1.0889234939640848,2020-09-01
Munich,48.1351,11.582,2020-10-01,2020,10,October,Continental,519,58.1,7.1,92,-0.3013935037388726,0.22185033827513095,-0.04581571872767832,0.6293874529965808,Near Normal,Near Normal,Near Normal,Slightly Wet,2020-10,0.3013935037388726,0.0,2020-10-01
Munich,48.1351,11.582,2020-11-01,2020,11,November,Continental,519,94.0,32.3,54,0.216511663753836,0.41404229900215545,0.056069113501015164,0.473129988553905,Near Normal,Near Normal,Near Normal,Near Normal,2020-11,0.0,0.216511663753836,2020-11-01
Munich,48.1351,11.582,2020-12-01,2020,12,December,Continental,519,178.03,-0.3,77,1.0448369568057876,0.37275499462797923,0.3162119564503642,0.5849869016171604,Moderately Wet,Near Normal,Near Normal,Slightly Wet,2020-12,0.0,1.0448369568057876,2020-12-01
Munich,48.1351,11.582,2021-01-01,2021,1,January,Continental,519,141.54,32.3,72,0.7259188366347398,0.9596923635347363,0.8203190644667506,0.7163367511777562,Slightly Wet,Slightly Wet,Slightly Wet,Slightly Wet,2021-01,0.0,0.7259188366347398,2021-01-01
Munich,48.1351,11.582,2021-02-01,2021,2,February,Continental,519,12.44,22.4,67,-1.56026130830658,0.3869958122877415,0.506887994173228,0.6305063642449702,Severely Dry,Near Normal,Slightly Wet,Slightly Wet,2021-02,1.56026130830658,0.0,2021-02-01
Munich,48.1351,11.582,2021-03-01,2021,3,March,Continental,519,29.46,16.3,70,-0.9177670845447935,-0.9664345131827317,-0.4470232247077148,-0.06913116225898565,Slightly Dry,Slightly Dry,Near Normal,Near Normal,2021-03,0.9177670845447935,0.0,2021-03-01
Munich,48.1351,11.582,2021-04-01,2021,4,April,Continental,519,1.57,-3.7,74,-2.7205767381538695,-3.4261222970034413,-0.845477379393019,-0.782382888359068,Extremely Dry,Extremely Dry,Slightly Dry,Slightly Dry,2021-04,2.7205767381538695,0.0,2021-04-01
Munich,48.1351,11.582,2021-05-01,2021,5,May,Continental,519,126.18,14.0,69,0.5756789126859,-1.2790991458239416,-0.6148100225608357,-0.5001599767094961,Slightly Wet,Moderately Dry,Slightly Dry,Slightly Dry,2021-05,0.0,0.5756789126859,2021-05-01
Munich,48.1351,11.582,2021-06-01,2021,6,June,Continental,519,89.53,11.3,46,0.16039569995264968,-0.6060138130854784,-1.2774479289636935,-0.7632147032041113,Near Normal,Slightly Dry,Moderately Dry,Slightly Dry,2021-06,0.0,0.16039569995264968,2021-06-01
Munich,48.1351,11.582,2021-07-01,2021,7,July,Continental,519,26.85,1.4,86,-0.9935069887977381,-0.36123001051901565,-2.3085022324152025,-0.9125006762068333,Slightly Dry,Near Normal,Extremely Dry,Slightly Dry,2021-07,0.9935069887977381,0.0,2021-07-01
Munich,48.1351,11.582,2021-08-01,2021,8,August,Continental,519,191.59,21.3,31,1.1526272148316559,0.20069211574159324,-0.7861114131448714,-0.20650786327640694,Moderately Wet,Near Normal,Slightly Dry,Near Normal,2021-08,0.0,1.1526272148316559,2021-08-01
Munich,48.1351,11.582,2021-09-01,2021,9,September,Continental,519,105.93,33.8,91,0.35800290497698534,0.3287865960044766,-0.26007465631247983,-0.6470125165782916,Near Normal,Near Normal,Near Normal,Slightly Dry,2021-09,0.0,0.35800290497698534,2021-09-01
Munich,48.1351,11.582,2021-10-01,2021,10,October,Continental,519,48.38,17.5,38,-0.47934074663056975,0.49059570629147736,0.03760159949372587,-0.7037278657612872,Near Normal,Near Normal,Near Normal,Slightly Dry,2021-10,0.47934074663056975,0.0,2021-10-01
Munich,48.1351,11.582,2021-11-01,2021,11,November,Continental,519,100.12,23.6,97,0.2905053565797089,-0.2522615097664549,-0.12607565112905286,-0.6679770327045338,Near Normal,Near Normal,Near Normal,Slightly Dry,2021-11,0.0,0.2905053565797089,2021-11-01
Munich,48.1351,11.582,2021-12-01,2021,12,December,Continental,519,135.92,-2.3,46,0.6722399263834996,0.008548062381370652,0.16195912424763545,-0.916874550334415,Slightly Wet,Near Normal,Near Normal,Slightly Dry,2021-12,0.0,0.6722399263834996,2021-12-01
Munich,48.1351,11.582,2022-01-01,2022,1,January,Continental,519,15.25,11.7,79,-1.4198519942730414,-0.280746277203788,0.09134796219542814,-1.7082872761089578,Moderately Dry,Near Normal,Near Normal,Severely Dry,2022-01,1.4198519942730414,0.0,2022-01-01
Munich,48.1351,11.582,2022-02-01,2022,2,February,Continental,519,54.94,-0.3,69,-0.35676996869169353,-0.7204086943115386,-0.8198639010324706,-1.4338371541659316,Near Normal,Slightly Dry,Slightly Dry,Moderately Dry,2022-02,0.35676996869169353,0.0,2022-02-01
Munich,48.1351,11.582,2022-03-01,2022,3,March,Continental,519,161.39,19.5,87,0.9051780537444695,-0.46530108830605743,-0.43057652325423,-0.6328886639173104,Slightly Wet,Near Normal,Near Normal,Slightly Dry,2022-03,0.0,0.9051780537444695,2022-03-01
Munich,48.1351,11.582,2022-04-01,2022,4,April,Continental,519,91.93,32.5,50,0.19075376065696792,0.20299609323175796,-0.14428162189662236,-0.1224677182356794,Near Normal,Near Normal,Near Normal,Near Normal,2022-04,0.0,0.19075376065696792,2022-04-01
Munich,48.1351,11.582,2022-05-01,2022,5,May,Continental,519,109.32,21.5,47,0.39625392802802484,0.6118728285089419,-0.0857326350150629,-0.2156084076768963,Near Normal,Slightly Wet,Near Normal,Near Normal,2022-05,0.0,0.39625392802802484,2022-05-01
Munich,48.1351,11.582,2022-06-01,2022,6,June,Continental,519,86.56,-1.9,84,0.12205703327518883,0.03684631993666902,-0.4077194667768607,-0.23211176770086758,Near Normal,Near Normal,Near Normal,Near Normal,2022-06,0.0,0.12205703327518883,2022-06-01
Munich,48.1351,11.582,2022-07-01,2022,7,July,Continental,519,8.78,9.2,58,-1.7869137163371043,-0.7355687018180849,-0.45143145222118236,-0.33315318734089017,Severely Dry,Slightly Dry,Near Normal,Near Normal,2022-07,1.7869137163371043,0.0,2022-07-01
Munich,48.1351,11.582,2022-08-01,2022,8,August,Continental,519,33.15,17.0,53,-0.8187448936100555,-1.666960721087872,-0.6014471970630125,-1.2704558263312031,Slightly Dry,Severely Dry,Slightly Dry,Moderately Dry,2022-08,0.8187448936100555,0.0,2022-08-01
Munich,48.1351,11.582,2022-09-01,2022,9,September,Continental,519,89.11,11.1,46,0.15502677767550643,-1.6301628672999418,-1.1340847787693031,-1.3760038123978826,Near Normal,Severely Dry,Moderately Dry,Moderately Dry,2022-09,0.0,0.15502677767550643,2022-09-01
Munich,48.1351,11.582,2022-10-01,2022,10,October,Continental,519,41.84,28.3,47,-0.6139618447067434,-1.1936317306844955,-1.5414764591342436,-1.4173917156709714,Slightly Dry,Moderately Dry,Severely Dry,Moderately Dry,2022-10,0.6139618447067434,0.0,2022-10-01
Munich,48.1351,11.582,2022-11-01,2022,11,November,Continental,519,10.0,27.6,71,-1.7041637417898758,-1.4918261674434445,-2.4806987332794637,-2.009103004541764,Severely Dry,Moderately Dry,Extremely Dry,Extremely Dry,2022-11,1.7041637417898758,0.0,2022-11-01
Munich,48.1351,11.582,2022-12-01,2022,12,December,Continental,519,168.73,19.5,74,0.9678626147883956,-0.5730915862203539,-1.6897519330580881,-1.788863402911902,Slightly Wet,Slightly Dry,Severely Dry,Severely Dry,2022-12,0.0,0.9678626147883956,2022-12-01
Munich,48.1351,11.582,2023-01-01,2023,1,January,Continental,519,196.24,9.9,46,1.1884774050097326,0.6988688236851446,-0.27697535851981653,-0.6658201212431977,Moderately Wet,Slightly Wet,Near Normal,Slightly Dry,2023-01,0.0,1.1884774050097326,2023-01-01
Munich,48.1351,11.582,2023-02-01,2023,2,February,Continental,519,158.63,5.2,43,0.8811357411342454,1.625993972545341,0.4894515662483308,-0.0803983260120005,Slightly Wet,Very Wet,Near Normal,Near Normal,2023-02,0.0,0.8811357411342454,2023-02-01
Munich,48.1351,11.582,2023-03-01,2023,3,March,Continental,519,170.76,-0.8,78,0.9848906847009823,1.6374014640058627,0.9377453457666496,-0.029256831413020032,Slightly Wet,Very Wet,Slightly Wet,Near Normal,2023-03,0.0,0.9848906847009823,2023-03-01
Munich,48.1351,11.582,2023-04-01,2023,4,April,Continental,519,48.4,9.2,58,-0.47894962948136544,0.7185015936300231,0.9723360458519381,-0.2692252973849221,Near Normal,Slightly Wet,Slightly Wet,Near Normal,2023-04,0.47894962948136544,0.0,2023-04-01
Munich,48.1351,11.582,2023-05-01,2023,5,May,Continental,519,192.13,11.5,33,1.1568184071282865,0.9447376411087288,1.8633171622687166,0.18219762624421637,Moderately Wet,Slightly Wet,Very Wet,Near Normal,2023-05,0.0,1.1568184071282865,2023-05-01
Munich,48.1351,11.582,2023-06-01,2023,6,June,Continental,519,39.39,22.0,49,-0.6682975092738976,-0.029367299560603063,1.2437836562183358,-0.07230211549727945,Slightly Dry,Near Normal,Moderately Wet,Near Normal,2023-06,0.6682975092738976,0.0,2023-06-01
Munich,48.1351,11.582,2023-07-01,2023,7,July,Continental,519,190.29,21.3,76,1.142506653070361,1.0132975626200438,1.213779421862783,0.8725217997087773,Moderately Wet,Moderately Wet,Moderately Wet,Slightly Wet,2023-07,0.0,1.142506653070361,2023-07-01
Munich,48.1351,11.582,2023-08-01,2023,8,August,Continental,519,198.96,-2.2,38,1.2092004427396,1.0572179528573242,1.4143933538995874,1.6642066889729135,Moderately Wet,Moderately Wet,Moderately Wet,Very Wet,2023-08,0.0,1.2092004427396,2023-08-01
Munich,48.1351,11.582,2023-09-01,2023,9,September,Continental,519,142.34,10.8,56,0.7334468908354504,1.6707323886673877,1.2736942013345276,1.9061699506257832,Slightly Wet,Very Wet,Moderately Wet,Very Wet,2023-09,0.0,0.7334468908354504,2023-09-01
Munich,48.1351,11.582,2023-10-01,2023,10,October,Continental,519,196.23,2.3,44,1.1884008850230932,1.7037160238799234,1.9741080484976132,2.578889760173293,Moderately Wet,Very Wet,Very Wet,Extremely Wet,2023-10,0.0,1.1884008850230932,2023-10-01
Munich,48.1351,11.582,2023-11-01,2023,11,November,Continental,519,113.91,1.3,48,0.4468118866248286,1.2070683368950235,1.6129420715333425,3.0098191413324225,Near Normal,Moderately Wet,Very Wet,Extremely Wet,2023-11,0.0,0.4468118866248286,2023-11-01
Munich,48.1351,11.582,2023-12-01,2023,12,December,Continental,519,51.91,28.1,81,-0.4120173399496425,0.607661698484525,1.672100748359735,2.52418225099971,Near Normal,Slightly Wet,Very Wet,Extremely Wet,2023-12,0.4120173399496425,0.0,2023-12-01
Stuttgart,48.7758,9.1829,2015-01-01,2015,1,January,Continental,245,49.68,12.7,68,-0.5617388465058335,,,,Slightly Dry,No Data,No Data,No Data,2015-01,0.5617388465058335,0.0,2015-01-01
Stuttgart,48.7758,9.1829,2015-02-01,2015,2,February,Continental,245,42.88,19.7,46,-0.7170482946630081,,,,Slightly Dry,No Data,No Data,No Data,2015-02,0.7170482946630081,0.0,2015-02-01
Stuttgart,48.7758,9.1829,2015-03-01,2015,3,March,Continental,245,54.16,29.0,64,-0.4675028196505394,-1.2952825319658912,,,Near Normal,Moderately Dry,No Data,No Data,2015-03,0.4675028196505394,0.0,2015-03-01
Stuttgart,48.7758,9.1829,2015-04-01,2015,4,April,Continental,245,49.51,2.8,75,-0.5654310734829006,-1.2974368692932368,,,Slightly Dry,Moderately Dry,No Data,No Data,2015-04,0.5654310734829006,0.0,2015-04-01
Stuttgart,48.7758,9.1829,2015-05-01,2015,5,May,Continental,245,12.51,0.0,71,-1.805871218785445,-1.7147507649968619,,,Severely Dry,Severely Dry,No Data,No Data,2015-05,1.805871218785445,0.0,2015-05-01
Stuttgart,48.7758,9.1829,2015-06-01,2015,6,June,Continental,245,91.79,33.5,68,0.16559534689077618,-1.2069619164320904,-2.182613877130409,,Near Normal,Moderately Dry,Extremely Dry,No Data,2015-06,0.0,0.16559534689077618,2015-06-01
Stuttgart,48.7758,9.1829,2015-07-01,2015,7,July,Continental,245,146.55,-0.7,78,0.8261780622103153,-0.21274788745821566,-1.3179163956840143,,Slightly Wet,Near Normal,Moderately Dry,No Data,2015-07,0.0,0.8261780622103153,2015-07-01
Stuttgart,48.7758,9.1829,2015-08-01,2015,8,August,Continental,245,121.35,14.1,91,0.5469632626306522,0.6266540288248186,-0.7193744806913991,,Slightly Wet,Slightly Wet,Slightly Dry,No Data,2015-08,0.0,0.5469632626306522,2015-08-01
Stuttgart,48.7758,9.1829,2015-09-01,2015,9,September,Continental,245,134.57,18.4,67,0.6976938575720112,0.9101329898449069,-0.17214958293433924,,Slightly Wet,Slightly Wet,Near Normal,No Data,2015-09,0.0,0.6976938575720112,2015-09-01
Stuttgart,48.7758,9.1829,2015-10-01,2015,10,October,Continental,245,16.23,16.7,52,-1.602033313061205,-0.03162572531641941,-0.3916987239046543,,Severely Dry,Near Normal,Near Normal,No Data,2015-10,1.602033313061205,0.0,2015-10-01
Stuttgart,48.7758,9.1829,2015-11-01,2015,11,November,Continental,245,190.3,-1.6,51,1.245113677466211,0.49656807136933984,0.6908814172230398,,Moderately Wet,Near Normal,Slightly Wet,No Data,2015-11,0.0,1.245113677466211,2015-11-01
Stuttgart,48.7758,9.1829,2015-12-01,2015,12,December,Continental,245,167.7,-2.7,33,1.0374110485338783,0.7253576956121079,1.097563827043326,-0.5740601195510135,Moderately Wet,Slightly Wet,Moderately Wet,Slightly Dry,2015-12,0.0,1.0374110485338783,2015-12-01
Stuttgart,48.7758,9.1829,2016-01-01,2016,1,January,Continental,245,161.02,-0.8,78,0.9726382015845534,1.5947817619936118,1.1720998020118394,-0.05155282554944941,Slightly Wet,Very Wet,Moderately Wet,Near Normal,2016-01,0.0,0.9726382015845534,2016-01-01
Stuttgart,48.7758,9.1829,2016-02-01,2016,2,February,Continental,245,164.6,18.4,88,1.0075605924987598,1.4530281312168627,1.3897286394736474,0.48350568539509053,Moderately Wet,Moderately Wet,Moderately Wet,Near Normal,2016-02,0.0,1.0075605924987598,2016-02-01
Stuttgart,48.7758,9.1829,2016-03-01,2016,3,March,Continental,245,186.54,16.8,97,1.2116838564259342,1.5573895808664573,1.6417709335157111,1.0292574629932818,Moderately Wet,Very Wet,Very Wet,Moderately Wet,2016-03,0.0,1.2116838564259342,2016-03-01
Stuttgart,48.7758,9.1829,2016-04-01,2016,4,April,Continental,245,108.85,4.3,31,0.3941844322572346,1.2619793363699099,2.068317265569201,1.2632092594815696,Near Normal,Moderately Wet,Extremely Wet,Moderately Wet,2016-04,0.0,0.3941844322572346,2016-04-01
Stuttgart,48.7758,9.1829,2016-05-01,2016,5,May,Continental,245,40.06,20.5,78,-0.7866566797591882,0.45610975393171493,1.361721085003167,1.3697703493480144,Slightly Dry,Near Normal,Moderately Wet,Moderately Wet,2016-05,0.7866566797591882,0.0,2016-05-01
Stuttgart,48.7758,9.1829,2016-06-01,2016,6,June,Continental,245,123.36,27.8,60,0.5705501448028499,-0.0306328208363546,1.1374931176330536,1.490348515210879,Slightly Wet,Near Normal,Moderately Wet,Moderately Wet,2016-06,0.0,0.5705501448028499,2016-06-01
Stuttgart,48.7758,9.1829,2016-07-01,2016,7,July,Continental,245,148.58,-3.3,69,0.8472694739107574,0.2832022111416853,1.0731071219981718,1.4980471702764215,Slightly Wet,Near Normal,Moderately Wet,Moderately Wet,2016-07,0.0,0.8472694739107574,2016-07-01
Stuttgart,48.7758,9.1829,2016-08-01,2016,8,August,Continental,245,147.58,14.9,77,0.8369029800093817,1.0176398694949818,0.9839096943281753,1.5969414010414353,Slightly Wet,Moderately Wet,Slightly Wet,Very Wet,2016-08,0.0,0.8369029800093817,2016-08-01
Stuttgart,48.7758,9.1829,2016-09-01,2016,9,September,Continental,245,104.29,22.6,80,0.3355689677824679,0.8972016416012897,0.533178779761378,1.4826812948650325,Near Normal,Slightly Wet,Slightly Wet,Moderately Wet,2016-09,0.0,0.3355689677824679,2016-09-01
Stuttgart,48.7758,9.1829,2016-10-01,2016,10,October,Continental,245,13.69,5.1,72,-1.7366218714440655,-0.08661048425481026,-0.03635130183143424,1.4730311242373095,Severely Dry,Near Normal,Near Normal,Moderately Wet,2016-10,1.7366218714440655,0.0,2016-10-01
Stuttgart,48.7758,9.1829,2016-11-01,2016,11,November,Continental,245,74.22,7.3,84,-0.10203181952522511,-0.7726844626712893,0.17481393099265877,1.02054336636942,Near Normal,Slightly Dry,Near Normal,Moderately Wet,2016-11,0.10203181952522511,0.0,2016-11-01
Stuttgart,48.7758,9.1829,2016-12-01,2016,12,December,Continental,245,184.15,19.5,78,1.1902129671275175,-0.03237059658593601,0.5319827525394117,1.0860862545226027,Moderately Wet,Near Normal,Slightly Wet,Moderately Wet,2016-12,0.0,1.1902129671275175,2016-12-01
Stuttgart,48.7758,9.1829,2017-01-01,2017,1,January,Continental,245,116.89,30.9,86,0.4936953594439534,0.7322539272314615,0.3485905859400479,0.9091364131446719,Near Normal,Slightly Wet,Near Normal,Slightly Wet,2017-01,0.0,0.4936953594439534,2017-01-01
Stuttgart,48.7758,9.1829,2017-02-01,2017,2,February,Continental,245,107.67,27.4,44,0.3791749752699116,0.9498151569677526,0.10886028657755324,0.6754010598839388,Near Normal,Slightly Wet,Near Normal,Slightly Wet,2017-02,0.0,0.3791749752699116,2017-02-01
Stuttgart,48.7758,9.1829,2017-03-01,2017,3,March,Continental,245,53.77,18.3,56,-0.4754829808541771,0.019131675948009033,-0.21035039593742821,0.10384734468478483,Near Normal,Near Normal,Near Normal,Near Normal,2017-03,0.4754829808541771,0.0,2017-03-01
Stuttgart,48.7758,9.1829,2017-04-01,2017,4,April,Continental,245,73.69,24.2,97,-0.11074590158261934,-0.3532031280570714,0.16674145996682999,-0.054369656802627224,Near Normal,Near Normal,Near Normal,Near Normal,2017-04,0.11074590158261934,0.0,2017-04-01
Stuttgart,48.7758,9.1829,2017-05-01,2017,5,May,Continental,245,179.07,9.6,93,1.1439836759346216,0.24163896292980988,0.7704466165074773,0.5541771407699474,Moderately Wet,Near Normal,Slightly Wet,Slightly Wet,2017-05,0.0,1.1439836759346216,2017-05-01
Stuttgart,48.7758,9.1829,2017-06-01,2017,6,June,Continental,245,133.29,20.6,59,0.6835337819921866,0.8037653337518315,0.48548852862602965,0.5959958851295499,Slightly Wet,Slightly Wet,Near Normal,Slightly Wet,2017-06,0.0,0.6835337819921866,2017-06-01
Stuttgart,48.7758,9.1829,2017-07-01,2017,7,July,Continental,245,157.48,13.6,65,0.9376143298673013,1.319337763509414,0.7140075198661999,0.6333027177619674,Slightly Wet,Moderately Wet,Slightly Wet,Slightly Wet,2017-07,0.0,0.9376143298673013,2017-07-01
Stuttgart,48.7758,9.1829,2017-08-01,2017,8,August,Continental,245,90.87,2.6,96,0.15248692646579923,0.774697365728743,0.6205048804892809,0.3927207171841131,Near Normal,Slightly Wet,Slightly Wet,Near Normal,2017-08,0.0,0.15248692646579923,2017-08-01
Stuttgart,48.7758,9.1829,2017-09-01,2017,9,September,Continental,245,126.05,23.1,78,0.6017263023602769,0.7264967623651808,1.0127710680023327,0.4858468461164112,Slightly Wet,Slightly Wet,Moderately Wet,Near Normal,2017-09,0.0,0.6017263023602769,2017-09-01
Stuttgart,48.7758,9.1829,2017-10-01,2017,10,October,Continental,245,49.68,17.3,84,-0.5617388465058335,-0.07787257852500834,0.885290806679443,0.637651513725103,Slightly Dry,Near Normal,Slightly Wet,Slightly Wet,2017-10,0.5617388465058335,0.0,2017-10-01
Stuttgart,48.7758,9.1829,2017-11-01,2017,11,November,Continental,245,141.09,9.3,85,0.7684974828444324,0.3194275162405025,0.6779511404679879,0.9127407403962055,Slightly Wet,Near Normal,Slightly Wet,Slightly Wet,2017-11,0.0,0.7684974828444324,2017-11-01
Stuttgart,48.7758,9.1829,2017-12-01,2017,12,December,Continental,245,85.52,31.5,97,0.07443080253056732,0.0024611381062859482,0.4063401544220574,0.5038307921405031,Near Normal,Near Normal,Near Normal,Slightly Wet,2017-12,0.0,0.07443080253056732,2017-12-01
Stuttgart,48.7758,9.1829,2018-01-01,2018,1,January,Continental,245,88.51,-4.2,73,0.11844753168561256,0.306692943486198,-0.010197252941647538,0.38242889129651514,Near Normal,Near Normal,Near Normal,Near Normal,2018-01,0.0,0.11844753168561256,2018-01-01
Stuttgart,48.7758,9.1829,2018-02-01,2018,2,February,Continental,245,129.86,7.6,60,0.645147776000515,0.22140271517226504,0.22907510573642087,0.47750082537874217,Slightly Wet,Near Normal,Near Normal,Near Normal,2018-02,0.0,0.645147776000515,2018-02-01
